,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,treatment
20995,ENSG00000250309,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
20996,ENSG00000250312,21.583071637232273,0.0948724560568937,0.545448338648284,0.17393481533375676,0.8619166909642297,0.9977951969492663,nZF139
20997,ENSG00000250313,0.520808761348271,2.571209747653145,3.951405692674705,0.6507076082872912,0.5152352509121733,0.9977951969492663,nZF139
20998,ENSG00000250317,482.13689709651396,0.1957015628247173,0.13717876918619187,1.4266169902654018,0.15369032418481532,0.9977951969492663,nZF139
20999,ENSG00000250318,0.5365289199083061,2.6073373259515344,4.155246350177648,0.6274808052812715,0.5303441144557656,0.9977951969492663,nZF139
21000,ENSG00000250320,0.25310963239219497,-1.3780127392763193,5.335311721895236,-0.25828157961627307,0.7961896014313876,0.9977951969492663,nZF139
21001,ENSG00000250321,737.0556862178144,0.22797918575090836,0.1264134758418331,1.803440529047338,0.07131905739317133,0.9977951969492663,nZF139
21002,ENSG00000250326,1.654616764407209,-1.1792626509294428,2.075209915032546,-0.5682618622757246,0.5698571712011384,0.9977951969492663,nZF139
21003,ENSG00000250327,1.979760562536209,0.8637270188877687,1.8059988308514032,0.4782544728894322,0.6324690958460015,0.9977951969492663,nZF139
21004,ENSG00000250331,0.7449133936549654,1.1477617828159121,2.9466418561651957,0.3895151969060898,0.6968950710569,0.9977951969492663,nZF139
21005,ENSG00000250332,2.9789142505795234,-0.37235275974551957,1.4434735142847461,-0.257956073361016,0.7964408085211532,0.9977951969492663,nZF139
21006,ENSG00000250334,0.5062192647843899,-2.389151243398866,4.229344615246094,-0.5648986925270566,0.5721426730525112,0.9977951969492663,nZF139
21007,ENSG00000250337,49.238231696695834,0.0959884977756701,0.3717688322792976,0.25819404275277474,0.796257155295416,0.9977951969492663,nZF139
21008,ENSG00000250347,0.521374092346348,0.10472469791336551,3.6139955473202208,0.028977539275337215,0.9768825041324202,0.9977951969492663,nZF139
21009,ENSG00000250349,0.774483724738543,-0.919682522915956,3.0725736413383755,-0.2993199285909885,0.7646959504010116,0.9977951969492663,nZF139
21010,ENSG00000250358,1.4462322906605494,-0.8409132089622259,2.0837849211918478,-0.4035508657396631,0.6865430230975214,0.9977951969492663,nZF139
21011,ENSG00000250362,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
21012,ENSG00000250365,5.1421855968056915,-0.8602343044705941,1.1200791660943312,-0.7680120571032446,0.44248002177193724,0.9977951969492663,nZF139
21013,ENSG00000250366,1.5339866149573897,2.4720146550697812,2.305883945772279,1.0720464313054845,0.28369917772465203,0.9977951969492663,nZF139
21014,ENSG00000250378,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
21015,ENSG00000250379,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
21016,ENSG00000250384,1.027028026132661,0.06861204553050318,2.520812166541032,0.027218230077273135,0.9782856755933002,0.9977951969492663,nZF139
21017,ENSG00000250387,120.57284311342201,-0.11418595894221943,0.24301967684720863,-0.4698630185983271,0.6384528871667807,0.9977951969492663,nZF139
21018,ENSG00000250397,2.9813495676140924,-0.3327224505147664,1.471561736496373,-0.2261015914336982,0.8211224068548719,0.9977951969492663,nZF139
21019,ENSG00000250407,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
21020,ENSG00000250410,1.042748184692696,0.09645993446280718,2.649874733346328,0.03640169599300083,0.9709620618703663,0.9977951969492663,nZF139
21021,ENSG00000250413,1.222127658353855,-0.43731684305369306,2.2176254980840517,-0.19720049369540485,0.8436706442881716,0.9977951969492663,nZF139
21022,ENSG00000250420,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
